Used_Algorithm,run_id,video_name,video_length,video_avg_bitrate_quality1,video_avg_bitrate_quality2,video_avg_bitrate_quality3,video_avg_bitrate_quality4,video_avg_bitrate_quality5,pattern_avg_throughput,pattern_timeshift,sim_avg_quality,sim_nr_of_switches,sim_nr_of_stallings,sim_avg_stalling_time,sim_total_stalling_time,sim_max_stalling_time,sim_avg_buffer_level,sim_max_buffer_level,sim_startup_nr_of_stallings,sim_startup_nr_of_switches,sim_startup_total_stalling_time,sim_endphase_nr_of_stallings,sim_endphase_nr_of_switches,sim_endphase_total_stalling_time,sim_critbuff_time,sim_lowbuff_time,sim_riskybuff_time,sim_healthybuff_time,sim_bloatedbuff_time,sim_jumps_1_levels,sim_jumps_2_levels,sim_jumps_3_levels,sim_jumps_4_levels,opt_avg_quality,opt_nr_of_switches,opt_avg_buffer_level,opt_max_buffer_level,opt_critbuff_time,opt_lowbuff_time,opt_riskybuff_time,opt_healthybuff_time,opt_bloatedbuff_time,opt_jumps_1_levels,opt_jumps_2_levels,opt_jumps_3_levels,opt_jumps_4_levels,opt_avg_quality_afull,opt_nr_of_switches_afull,buff_D,meta_alpha,meta_nn_model
HASBRAIN,ad3ce5f1-afc3-431f-bcbb-ad29cdaa2281,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.005191183,665,3,0,0,0,0,0,55.08092486,106,0,0,0,0,0,0,6.248934677,19.88406812,33.61257049,209.715981,113.435395,0,0,0,0,3.394202899,2,32.36903039,73,36.60935091,80.2356914,108.3447782,231.4656814,70.10684355,2,0,0,0,3.489855072,47,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ad58c2f2-f796-4991-bf77-8667d42f395d,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.002688291,406,3.979166667,1,3,8.987644622,26.96293386,14.12131509,11.29357798,39,2,1,12.84161877,0,0,0,85.23298154,229.233794,332.8172205,91.36301183,0,1,0,0,0,4.011574074,4,18.05549133,38,19.61416836,89.52458122,159.6533406,271.0672632,0,2,1,1,0,4.106481481,81,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ad6c61da-d79c-4dd6-9ccf-20b1c358b5b5,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.008789616,343,4,0,2,14.8765322,29.7530644,15.78298489,10.76291793,24,1,0,15.78298489,0,0,0,57.66123996,190.9127517,235.1078005,112.8027556,0,0,0,0,0,3.904907975,3,11.77641654,20,14.84574598,103.9702074,207.6767444,117.8099782,0,3,0,0,0,3.996932515,87,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ad7b8578-7c1c-4461-8827-0f62e793f6d6,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.00296639,420,3.077720207,1,1,12.8199673,12.8199673,12.8199673,50.77061856,114,1,0,12.8199673,0,0,0,16.01055026,40.91311032,66.68958,222.2216477,103.6446736,0,1,0,0,3.461139896,3,13.39456662,36,84.44607382,154.3368887,228.9733257,154.8651383,0,2,1,0,0,3.549222798,73,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ad9b365c-d097-49a5-b18b-0e626ae1cb48,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.010601474,112,3.108108108,1,0,0,0,0,42.30639731,79,0,0,0,0,0,0,1.915686969,6.596265707,16.98091336,204.7870906,52.02139189,0,1,0,0,3.324324324,1,29.84485666,54,2.493535239,26.37321365,48.96585586,233.3491042,0,1,0,0,0,3.415540541,133,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,adbb3f68-beaf-4a3f-9f87-5945d0a9d115,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.008789616,343,3,0,0,0,0,0,48.57638889,90,0,0,0,0,0,0,0.280291311,4.184341716,25.72093427,174.7945641,92.6879064,0,0,0,0,3.50174216,1,24.75652174,55,12.74257116,46.4520046,89.53540233,198.7941935,0,1,0,0,0,3.592334495,67,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ade2d8b0-0f64-4e2c-871e-53e0d203a61a,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,3.33E-11,224,4.912037037,2,0,0,0,0,89.65127021,193,0,1,0,0,0,0,5.569469097,17.60393962,20.49385507,223.0283293,150.7019149,2,0,0,0,5,0,88.40693642,183,2.178871088,14.13415737,16.90495788,232.8423862,160.2198984,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ade4a607-4652-43ce-8f20-611dc7c6963b,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.00991044,119,3.115577889,1,0,0,0,0,114.4962406,228,0,0,0,0,0,0,1.774605021,4.203471049,6.875406312,167.4259734,116.0322074,0,1,0,0,4.185929648,2,22.66750314,48,27.91271433,102.2483555,159.9418975,237.2379911,0,2,0,0,0,4.208542714,96,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ade4bb51-521e-4364-9c60-5fdea2d0e98c,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.007255858,609,3,0,0,0,0,0,34.11111111,70,0,0,0,0,0,0,3.630776863,9.603735642,18.69628512,301.2725524,3.519320535,0,0,0,0,3.310880829,1,22.85899094,46,26.36466717,61.1151164,121.4989897,261.3322048,0,1,0,0,0,3.386010363,61,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,adffe822-45e1-4958-b7ff-a7cbc3139f3f,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.008789616,343,3.110552764,1,0,0,0,0,104.1854637,215,0,0,0,0,0,0,2.653686703,8.782605899,19.99645509,167.0335335,108.2334122,0,1,0,0,4.261306533,2,19.02885822,42,27.72891038,96.98667794,141.9089366,252.085999,0,2,0,0,0,4.341708543,82,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ae24df56-38f3-42d5-acf0-25903fb2d34b,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.009286824,147,3.014662757,1,0,0,0,0,83.52923977,175,0,0,0,0,0,0,2.63712908,9.992318504,19.64517725,150.301987,96.96393745,1,0,0,0,3.900293255,1,9.945827233,26,46.20979559,160.5224388,292.6332905,44.64976003,0,1,0,0,0,3.967741935,38,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ae2713b3-f809-457b-9e62-84260fda57a4,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.00354787,308,4.912037037,2,0,0,0,0,86.64203233,189,0,1,0,0,0,0,2.575648288,15.95902522,22.24964246,225.4166559,148.0006903,2,0,0,0,5,0,85.39884393,180,1.821624903,18.2627458,21.6561825,233.2836736,155.3359626,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ae419cee-6b03-4a94-8264-53f19903cc36,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.005351301,399,3.973045822,1,0,0,0,0,82.65591398,184,0,1,0,0,0,0,2.070393068,7.184362068,30.65567764,160.8428192,91.69032357,1,0,0,0,4.811320755,1,28.6204576,71,1.594711337,41.53656374,70.41907624,233.1323532,11.18434159,0,1,0,0,4.894878706,19,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,ae96cc03-84f9-4357-85c9-0e2506cc5a04,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.001391602,14,3,0,0,0,0,0,63.30212766,105,0,0,0,0,0,0,9.839902415,17.85318562,20.42629461,359.1874338,206.9958438,0,0,0,0,3.29424307,3,45.26411076,88,8.427186421,45.02469051,74.31683148,390.5277949,143.3821154,1,2,0,0,3.309168443,128,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aea0648c-0a71-4c2c-a3f2-122e8228acb1,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.00296639,420,3.973045822,1,1,12.41742272,12.41742272,12.41742272,80.72386059,181,1,1,12.41742272,0,0,0,18.54450548,23.41742272,41.2625107,165.1965578,93.20111578,1,0,0,0,4.706199461,2,22.07133244,62,57.70028241,93.32065837,139.5898799,172.8500639,0.675246553,1,1,0,0,4.805929919,18,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aeca9749-316d-40bb-ba66-2c24b4de26de,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.011098682,679,3.012376238,1,0,0,0,0,21.10123457,36,0,0,0,0,1,0,2.599882481,6.68727841,70.33140203,309.6518073,0,1,0,0,0,3.066831683,1,19.91594561,36,2.110539369,13.6044603,112.3472319,283.1050661,0,1,0,0,0,3.148514851,68,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aed5506e-fc44-4fd6-984b-8983606ba1b5,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.006413133,511,3.973045822,1,0,0,0,0,56.55107527,138,0,1,0,0,0,0,1.861073593,7.815217842,22.75877204,214.1524691,71.42060731,1,0,0,0,4.67115903,1,20.15746972,48,19.51973878,68.45165241,123.480193,203.2505395,0,1,0,0,0,4.706199461,25,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aed9fb91-b257-4b0f-b74f-488eb1aaac4a,YddVJx4yT1E,469,0.243436896,0.477239949,0.037763821,0.083703448,0.127672677,0.010146403,7,3,0,0,0,0,0,64.45957447,104,0,0,0,0,0,0,3.423754423,10.59618653,14.98229252,365.7595016,212.3463504,0,0,0,0,3.279317697,1,48.94462194,92,2.729680696,10.07144008,28.71882062,430.6850951,156.6045563,1,0,0,0,3.36673774,34,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af1bc0eb-50f9-42de-90be-18197556b30d,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.005309164,35,3.027227723,2,0,0,0,0,56.68641975,98,0,0,0,0,0,0,3.241357102,6.898618978,25.37803871,285.5072022,178.5234508,2,0,0,0,3.178217822,1,49.48578492,86,5.321024443,17.05572391,50.86358964,348.7509074,182.9164484,1,0,0,0,3.25990099,39,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af2a7ebe-aed3-47bc-bfc9-acff33cc0b62,CKmVUlJ2iQg,432,0.04382284,0.09749958,0.008487185,0.030667284,0.047219321,0.00923626,98,3.979166667,1,3,15.29743576,45.89230727,18.55788936,15.16743119,38,0,1,0,1,0,18.15962515,68.55734072,192.0475349,268.6300521,207.1108573,0,1,0,0,0,3.905092593,2,19.33410405,55,25.75770028,67.71386904,219.6577834,214.620124,0,2,0,0,0,3.993055556,69,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af351302-6a44-46f6-9068-b726bfe9334c,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.00923626,98,3.077720207,1,0,0,0,0,72.93540052,131,0,0,0,0,0,0,2.209496274,4.561847406,9.764785414,249.5799101,146.8074076,0,1,0,0,3.523316062,1,35.80595084,68,22.53995486,41.23214195,56.23720008,330.1599293,73.462712,1,0,0,0,3.611398964,66,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af5126a8-19d7-40e6-9d6d-8f1c853685d6,rrlr02YDr5A,268,0.38188209,0.68288408,0.036969652,0.081589055,0.201824876,0.009598632,595,3,0,0,0,0,0,47.80669145,82,0,0,0,0,0,0,4.049071353,15.67790313,48.58913913,157.4425487,129.7125891,0,0,0,0,3.365671642,3,19.57541899,42,13.03676617,52.61524635,131.3767979,136.1693409,0,3,0,0,0,3.462686567,23,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af7227c7-9c24-430a-a966-e901aa151b3f,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.010021516,273,3.017421603,1,0,0,0,0,56.12152778,101,0,0,0,0,0,0,0.245836375,3.332490798,8.573107852,181.3593484,97.24530235,1,0,0,0,3.536585366,1,30.10608696,55,1.236832949,34.55142046,52.1785606,234.0403691,0,1,0,0,0,3.634146341,39,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,af7fb49e-7a7a-4996-969d-2a9d0a5b4709,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.010037463,588,3,0,0,0,0,0,34.21016949,59,0,0,0,0,0,0,2.426139344,6.768406324,10.78353637,250.406,0,0,0,0,0,3.153061224,1,31.23599321,59,6.757630418,21.19968106,52.65371072,241.5292434,0,1,0,0,0,3.234693878,53,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,aff30bc4-2c97-4132-898d-7b3794a9e115,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.007576708,322,3.082901554,1,0,0,0,0,66.29198966,135,0,0,0,0,0,0,2.635257406,5.699285007,24.60167225,232.3982592,117.1220162,0,1,0,0,3.639896373,2,21.25226391,45,22.79881604,87.56369632,151.7522529,227.7458797,0,2,0,0,0,3.730569948,56,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b000f107-e8bd-4983-858b-5a85723ef5b4,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.010021516,273,3.088435374,1,0,0,0,0,62.89491525,102,0,0,0,0,0,0,2.06028548,4.611404739,7.681699492,191.3730845,140.1432068,1,0,0,0,3.605442177,3,22.99490662,37,1.608076132,26.80836832,46.93388857,242.1606352,0,3,0,0,0,3.697278912,54,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b0127eeb-7711-4890-88b4-4d9611c6c5d0,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.005184078,77,4.912037037,2,0,0,0,0,87.56351039,178,0,1,0,0,0,0,2.599134715,17.37396341,18.64314196,239.4503533,164.1581152,2,0,0,0,5,0,85.89595376,162,2.213468398,16.88528819,18.32118286,255.6181537,180.0299986,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b03298bd-5e5c-4a06-9f60-1270742b27eb,ntkD_Iumjlo,404,0.30430631,0.528492079,0.029550832,0.065593426,0.16973697,0.010298093,294,3.02970297,2,0,0,0,0,62.48888889,119,0,0,0,0,0,0,3.442816749,10.94957415,19.80867327,269.9653945,135.0697771,2,0,0,0,3.47029703,1,35.73794808,62,2.915431415,14.94822745,33.20974387,360.9181412,9.295709355,1,0,0,0,3.561881188,82,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b04ead36-a1c0-4470-9901-e28248eb2684,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.010146403,7,4,0,0,0,0,0,81.11524164,147,0,0,0,0,0,0,1.739200892,3.739338724,6.75811408,118.4732854,91.26859222,0,0,0,0,4.843283582,1,21.00931099,42,44.4495677,64.49807627,74.43445873,190.1730004,0,0,1,0,0,4.932835821,10,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b0699829-dd27-42a9-8738-e927da03a27e,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.013921809,56,3.067524116,2,0,0,0,0,59.36538462,110,0,0,0,0,0,0,0.988099146,2.830799583,5.646256518,199.3732294,97.53958065,2,0,0,0,3.488745981,1,33.74799358,61,0.790479317,12.768676,35.73877073,262.5391346,6.184529842,1,0,0,0,3.581993569,72,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b098b1ba-4380-4b35-ad4e-b1ca53886ed1,UYsjWR1bZBc,318,0.314135413,0.533550943,0.036933853,0.081696285,0.173667958,0.007997455,350,3.100628931,1,0,0,0,0,73.63636364,138,0,0,0,0,0,0,1.91842426,4.587256198,8.624011738,175.6016566,106.7220568,0,1,0,0,3.93081761,1,6.615384615,16,105.5189733,243.1625945,299.7996571,14.48996951,0,1,0,0,0,4.009433962,50,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b0fd3a60-9eb7-4e92-8790-1f2812270c71,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.002688291,406,3,0,1,6.879005245,6.879005245,6.879005245,39.59515571,76,1,0,6.879005245,0,0,0,18.64374715,45.87125161,56.84247474,164.9912986,67.09353775,0,0,0,0,3.37630662,2,19.07652174,45,47.4115565,105.5585198,133.5038839,156.7599309,0,2,0,0,0,3.470383275,92,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b113330f-872e-4c31-9d26-9f67b71c46d7,DXU360o_w64,287,0.388188618,0.774830829,0.036979512,0.082118569,0.199369236,0.007643511,616,3,0,0,0,0,0,31.13194444,57,0,0,0,0,0,0,0.322319555,20.91848012,27.80092919,236.8339565,0,0,0,0,0,3.111498258,1,29.54608696,57,0.257855644,36.12313227,62.84803597,222.4728146,0,1,0,0,0,3.209059233,26,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b14f4a95-042e-4c83-a940-1b8b53fb3ef0,ADgG7U3uErQ,268,0.097682428,0.211973632,0.014307065,0.031395781,0.048114577,0.01015483,238,4,0,0,0,0,0,71.44981413,142,0,0,0,0,0,0,1.864457984,3.911959399,7.272486614,123.1366577,72.89458442,0,0,0,0,4.895522388,1,11.96648045,21,8.226707097,60.10678475,187.0132599,64.8229322,0,0,0,0,1,4.985074627,2,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b15f8567-2b1a-4ac8-98ca-7656d809658d,rrhc5-Fxo0g,345,0.292139733,0.5698416,0.036345067,0.0819888,0.150504533,0.009286824,147,3.086956522,1,0,0,0,0,82.84104046,160,0,0,0,0,0,0,1.763505578,7.606685825,12.55842801,182.7051154,129.6712732,0,1,0,0,3.817391304,1,23.41389291,35,1.422444112,29.21468027,59.96487558,273.6518126,0,1,0,0,0,3.904347826,28,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b190ac95-19a0-4d9e-8403-df324954002b,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.008639313,364,3.095477387,1,0,0,0,0,103.716792,214,0,0,0,0,0,0,3.040635219,6.627500884,9.787614947,178.1977433,113.3672411,0,1,0,0,4.193467337,2,18.57214555,39,38.05395011,90.55159924,152.0980225,242.3000469,0,1,1,0,0,4.271356784,101,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1acfd52-1335-434e-bb1d-dc31dcf3b617,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.009851449,672,3.027638191,2,0,0,0,0,89.72180451,203,0,0,0,0,0,0,1.891304489,4.086451775,29.50620569,169.9451705,112.460798,2,0,0,0,3.806532663,2,27.5608532,50,1.520210625,3.71535791,68.03023912,318.3554009,0,2,0,0,0,3.90201005,35,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1b8ba30-2bc1-4091-a86b-56e36124f55b,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.008899171,126,3.077720207,1,0,0,0,0,74.44702842,142,0,0,0,0,0,0,3.221715997,7.824932033,14.92865624,239.4567202,132.4633425,0,1,0,0,3.551813472,2,39.44890039,66,9.933256992,25.1684274,44.52176714,340.1398435,72.0991929,2,0,0,0,3.637305699,58,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1ba9e91-5923-48e8-89e5-768072eef917,aZ4KNMnTsIs,386,0.413797029,0.82626675,0.038917554,0.085881216,0.207881202,0.005351301,399,3.077720207,1,0,0,0,0,52.61498708,117,0,0,0,0,0,0,2.821271213,30.38573508,46.77955452,226.1403556,106.019516,0,1,0,0,3.538860104,1,19.23415265,44,9.949445363,80.77725048,144.9140903,234.3462498,0,1,0,0,0,3.632124352,83,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1d1f7da-9d70-44dd-b0cc-e026562b3e9b,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.007424403,329,3.002932551,1,0,0,0,0,74.45614035,164,0,0,0,0,0,0,3.07128505,29.21297802,42.84296736,137.6938779,92.01844761,1,0,0,0,3.906158358,2,11.2284041,25,42.09831945,138.7694429,249.2174203,87.29476586,0,2,0,0,0,4,60,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1d75360-f6ab-407a-a86d-e370bedf442b,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.012735089,217,4,0,2,11.46445187,22.92890374,16.31293423,15.55015198,31,1,0,16.31293423,0,0,0,53.4433468,97.66973237,154.0560631,182.9337525,0,0,0,0,0,3.972392638,3,11.96937213,24,41.78808317,125.8744588,203.7584504,124.383527,0,2,1,0,0,4.070552147,85,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b1ea7fcd-1d9e-43b8-bee7-e3fafe3c7bad,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.00981774,175,4,0,0,0,0,0,99.34139785,202,0,0,0,0,0,0,2.058841427,6.654917888,16.7600419,156.1024144,102.8624688,0,0,0,0,4.989218329,1,26.77927322,63,35.79777212,121.8494293,140.3986327,171.7015513,11.14590337,0,0,0,1,4.997304582,2,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b2073170-64ca-4765-80a1-32c67adc5cda,PeavKgzqRyI,371,0.14477848,0.273938501,0.015864812,0.051274969,0.069134131,0.007139814,189,3.973045822,1,0,0,0,0,106.5349462,215,0,1,0,0,0,0,1.692852285,4.233840517,7.464346139,152.6980487,103.5066399,1,0,0,0,5,0,30.0013459,73,16.58286442,96.28258618,130.9295087,170.4868434,50.74794585,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b20e015e-70eb-462f-ac27-8da5cc06529e,D81u4XkDNLY,294,0.22418966,0.436398204,0.017604599,0.058321061,0.119982803,0.008007404,245,3.088435374,1,0,0,0,0,60.66101695,100,0,0,0,0,0,0,2.450137396,6.855517029,10.85033642,189.8166122,131.7654281,1,0,0,0,3.588435374,2,26.62478778,59,40.15377267,78.67239311,99.12367459,197.5281663,0,2,0,0,0,3.683673469,60,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b21091e8-f555-4221-903e-aca165367312,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.007864241,196,4.912037037,2,0,0,0,0,95.52193995,197,0,1,0,0,0,0,2.540313253,8.709901799,14.5792198,224.6687576,171.413432,2,0,0,0,5,0,94.05549133,188,2.490732503,12.63180777,14.51065328,233.4041722,179.6571586,0,0,0,0,5,0,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b22633c9-b788-4842-8877-cfd1ba9b38ec,GeyDf4ooPdo,341,0.387392313,0.77328366,0.03667932,0.081834917,0.211769806,0.007373839,546,3,0,0,0,0,0,45.74561404,105,0,0,0,0,0,0,2.907366541,15.69013142,24.78822138,215.508983,44.48102309,0,0,0,0,3.557184751,1,16.8477306,44,42.56575692,111.9076152,179.9034259,152.5866302,0,1,0,0,0,3.648093842,43,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b22c712f-880b-4c90-81a0-89246a076543,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.002182656,462,3,0,2,13.33305459,26.66610919,15.38279825,13.47491639,45,2,0,26.66610919,0,0,0,65.17214228,173.2685163,196.5031219,86.00041247,0,0,0,0,0,2.993243243,2,10.13827993,28,59.13739627,162.0725417,209.6026092,75.54467516,0,2,0,0,0,3.087837838,55,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b25b8f2d-88d6-4cee-962b-f3ca541c62cf,lTZiRG1Hys0,326,0.378718937,0.663249881,0.03716584,0.082104254,0.1945169,0.009295251,581,4,0,6,16.45355652,98.72133913,27.97993703,7.036036036,14,2,0,36.23004477,0,0,0,123.1195863,324.1937891,416.7842752,0,0,0,0,0,0,3.539877301,5,16.08269525,48,74.40660647,127.3165673,195.5924563,132.2251636,0,3,2,0,0,3.63190184,68,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b297e423-1dc1-45ef-950a-def918a6a24f,PWPmUd3w8mo,432,0.015950093,0.031656728,0.008078549,0.015245154,0.021616914,0.006413133,511,4.99537037,1,0,0,0,0,39.29792148,108,0,1,0,0,0,0,25.66927728,67.40982469,79.89020661,247.8280895,64.73882341,1,0,0,0,4.990740741,1,38.87398844,108,30.9086626,70.04090022,84.56840715,243.5175894,65.22122149,0,0,0,1,4.997685185,2,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b2deda03-4da4-489a-8440-514d588e83a4,kxLoycj4pJY,398,0.367872362,0.661927136,0.036880402,0.082255779,0.190305528,0.002342774,567,3.012562814,1,0,0,0,0,76.77694236,169,0,0,0,0,0,0,3.271705764,10.6357208,30.94371032,202.9296951,151.5354261,1,0,0,0,3.889447236,2,19.94730238,51,37.79142404,89.5786074,173.2596108,214.5819385,0,2,0,0,0,3.969849246,95,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b3083268-3aed-4a6e-81ed-f90fdaedc7eb,GUEZCxBcM78,311,0.372617946,0.743920566,0.036694585,0.082386512,0.188185338,0.00697928,21,3.067524116,2,0,0,0,0,58.03205128,107,0,0,0,0,0,0,2.549744303,16.75804534,21.83877815,186.4020038,123.4201819,2,0,0,0,3.485530547,1,32.23274478,69,14.74222862,48.16846395,62.14995652,242.5186589,28.17939988,1,0,0,0,3.556270096,92,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b32af03a-430f-43cb-b993-1b2fabb45de1,IyTv_SR2uUo,296,0.390249874,0.780597622,0.037499315,0.08259445,0.213628396,0.009295251,581,3,0,1,24.76257783,24.76257783,24.76257783,8.597315436,24,0,0,0,0,0,0,63.55852892,209.7816901,274.708823,26.5637287,0,0,0,0,0,2.905405405,2,20.10118044,40,55.877089,111.886867,120.8703142,165.6427174,0,2,0,0,0,3,66,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b3300656-5bd9-4dc5-9cd2-3107d5e1c0ec,C5rC8uAtiBc,363,0.096085186,0.228800705,0.013554042,0.030841653,0.045523159,0.007424403,329,4,0,0,0,0,0,83.62637363,174,0,0,0,0,0,0,5.739634174,16.8212885,23.59063785,170.2340246,109.9228501,0,0,0,0,4.820936639,1,13.1650619,29,25.84320829,128.2926296,224.4380561,131.871831,0,1,0,0,0,4.8815427,29,10,na,Sigmoid242_Sigmoid110_Softmax5
HASBRAIN,b334ac8f-e9e7-447f-871f-1a41e9762b24,xe-f4gokRBs,398,0.320061809,0.583676382,0.03689196,0.082803015,0.172432663,0.00354787,308,3.095477387,1,0,0,0,0,107.5614035,224,0,0,0,0,0,0,3.249796348,13.71765399,24.47890075,154.1241146,119.8859846,0,1,0,0,4.298994975,2,16.00501882,41,50.05541655,131.1517577,205.2867194,182.4619833,0,2,0,0,0,4.376884422,58,10,na,Sigmoid242_Sigmoid110_Softmax5
